ULTIMATE_PARENT_NUM_JS,LOCATION_NUMBER,COMPANY_NAME,ADDRESS,CITY,STATE_ABBR,ZIP,ZIP4,STATE_CODE,COUNTY_CODE,CARRIER_ROUTE,CBSA_CODE,CBSA_DESC,CBSA_LEVEL,CSA_CODE,MSA_CODE,ADDRESS_TYPE_IND,PRIMARY_MAIL_SCORE,PRIMARY_MAIL_CONF,LATITUDE,LONGITUDE,SECONDARY_ADDRESS,SECONDARY_CITY,SECONDARY_STATE,SECONDARY_ZIP,SECONDARY_ZIP4,SECONDARY_CRRT,SECONDARY_MAIL_SCORE,SECONDARY_MAIL_CONF,PHONE,CONTACT_LAST_NAME,CONTACT_FIRST_NAME,CONTACT_PROF_TITLE,CONTACT_TITLE_CODE,PRIMARY_SIC,PRIMARY_SIC_DESC,SECONDARY_SIC_1,SECONDARY_SIC_DESC,NAICS_CODE,NAICS_DESC,EMPLOYEE_SIZE,EMP_DERIVATION_FLAG,NUMBER_EMPLOYEES,SALES_VOLUME,EST_SALES_VOLUME,EST_TOTAL_SALES_VOL,HEADQUARTERS_CODE,PUBLIC_CO_INDICATOR,FORTUNE_RANK,PRIMARY_URL,YEAR_ESTABLISHED_CCYY,MATCH TYPE,MATCH SCORE,YEAR_APPEARANCE,NEW_ADD_DATE,LAST_MOD_DATE_CCYY,ACTION_CODE,KEY CODES,KEY CODES_2,CORPORATION_DATE,FILING_TYPE,DB_FILE_CODE,SUBSIDIARY_NUMBER,ULTIMATE_PARENT_NUM,BLANK_FIELD,Client_Master Record ID,Client_Source,Client_Source ID,Client_Cluster_ID,Client_Name,Client_Address,Client_City,Client_State,Client_Zip,Client_Country
688642495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687640268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684626013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684407729,684407729,OCEAN BANKSHARES INC,PO BOX 441140,MIAMI,FL,33144,1140,12,86,B020,33100,"MIAMI-FT LDR, FL",2,370,,F,1C,1,25.779502,-80.264102,780 NW 42ND AVE # 10,MIAMI,FL,33126,5597,C044,1C,1,3054422660,MACEDO,A ALFONSO,,C,671201,HOLDING COMPANIES (BANK),,,55111101,OFFICES OF BANK HOLDING COMPANIES,A,C,3,,,4848194,1,,,OCEANBANK.COM,,B,97,2008,200810,201502,A,,,,,U,,684407729,,A0295529,SFDC,001i000001Cb9TZAAZ,285245,Ocean BankShares,780 NW 42nd Ave,MIAMI,FL,33126-5536,USA
684118383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684102742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684067465,684067465,CAP GEN FINANCIAL GROUP LP,120 W 45TH ST,NEW YORK,NY,10036,4041,36,61,C046,35620,"NW YRK, NY-NJ-PA",2,408,,H,3B,3,40.757544,-73.984583,,,,,,,,,2125426868,LUDWIG,EUGENE,,9,679902,PRIVATE EQUITY COMPANIES,628203,FINANCIAL ADVISORY SERVICES,52391004,MISCELLANEOUS INTERMEDIATION,B,A,9,,,,1,,,CAPGEN.COM,,D,81,2008,201403,201403,A,,,,,U,,684067465,,A0072862,CSDA,1-948871796,72582,NORTHEAST CAPITAL FINANCE LLC,120 W 45TH ST,NEW YORK,NY,10036-4041,USA
683889927,683889927,LOUISIANA BOARD OF REGENTS,PO BOX 3677,BATON ROUGE,LA,70821,3677,22,33,B025,12940,"BATON ROUGE, LA",2,0,,S,1C,1,30.459084,-91.188129,1201 N 3RD ST # 7-300,BATON ROUGE,LA,70802,5243,C043,2C,2,2253424253,TRIPEAUX,KIMBERLY,,4,822101,SCHOOLS-UNIVERSITIES & COLLEGES ACADEMIC,829929,STATE GOVERNMENT-LICENSING & INSPECTION,61131009,"COLLEGES, UNIVERSITIES & PROFESSIONAL SCHOOLS",D,A,30,,,,1,,,ULSYSTEM.NET,1974,B,97,2008,201411,201411,V,,,,,U,,683889927,,A0293669,SFDC,001i000001Cb98ZAAR,283747,Louisiana Board of Regents,1201 N 3rd St,BATON ROUGE,LA,70802-5243,USA
683807606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683699698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683214571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683188569,683188569,KAR AUCTION SVC INC,13085 HAMILTON CROSSING BLVD,CARMEL,IN,46032,1412,18,57,C080,26900,"INDIANAPOLIS, IN",2,294,,H,2D,2,39.976394,-86.161992,,,,,,,,,3178151100,HALLETT,JAMES P,,C,501204,AUTOMOBILE AUCTIONS (WHLS),,,42311004,AUTOMOBILE & OTHER MOTOR VEHICLE MERCHANT WHLSRS,H,A,800,,,2173300,1,1,918,KARAUCTIONSERVICES.COM,2006,B,99,2008,200810,201502,A,,,,,U,,683188569,,A0182440,CSDA,1-315751994,180953,KAR AUCTION SERVICES INC,13085 HAMILTON CROSSING BLVD,CARMEL,IN,46032-1412,USA
683188544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682368626,682368626,FIRST GRAHAM BANCORP INC,623 ELM ST,GRAHAM,TX,76450,3088,48,503,C001,0,,0,0,,S,2D,2,33.105615,-98.589573,,,,,,,,,9405492040,COLEMAN,BOB,,2,671201,HOLDING COMPANIES (BANK),614102,FINANCING,55111101,OFFICES OF BANK HOLDING COMPANIES,C,A,12,,,,1,,,CIERABANK.COM,,D,86,2008,200810,201502,A,,,,,U,,682368626,,A0113010,CSDA,1-4M52-99,112146,FIRST NATIONAL BANK IN GRAHAM,623 ELM ST,GRAHAM,TX,76450-3088,USA
681939823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681763686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681720595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681720090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681315404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681178398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681072997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681034476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681021747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680312709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680294782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680258050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680181153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680042090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679546028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679078683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679036764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679036608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679036293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678949629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678949207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678710492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678650599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678059247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676600091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676045834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676045578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675160196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673724845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673452595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672530235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671344455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671256139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671243848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670986587,670986587,DEUTSCHE TELEKOM NORTH AMERICA,141 W FRONT ST,RED BANK,NJ,7701,6418,34,25,C002,35620,"NW YRK, NY-NJ-PA",2,408,,H,3B,3,40.350868,-74.070746,,,,,,,,,7329364400,MULHOLLAND,KEVIN,,C,481304,TELEPHONE COMPANIES,,,51711006,WIRED TELECOMMUNICATIONS CARRIERS,D,A,30,,,,1,,,TELEKOM.COM,,B,100,2008,200808,201309,,,,,,U,,670986587,,A0130496,CSDA,1-4BVY-286,129505,DEUTSCHE TELEKOM NORTH AMERICA INC,141 W FRONT ST,RED BANK,NJ,07701-6418,USA
670917152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670509793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669479412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668181456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668181241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667478986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667445365,667445365,BANKWELL FINANCIAL GROUP INC,220 ELM ST,NEW CANAAN,CT,6840,5322,9,1,C003,14860,"BRIDGEPORT, CT",2,408,,H,2D,2,41.146137,-73.4971,,,,,,,,,2036520166,BRATHWAITE,GAIL E D,,I,671201,HOLDING COMPANIES (BANK),628203,FINANCIAL ADVISORY SERVICES,55111101,OFFICES OF BANK HOLDING COMPANIES,D,A,40,,,779618,1,1,,MYBANKWELL.COM,2007,B,100,2008,201412,201502,A,,,,,U,,667445365,,A0313085,SFDC,001i000001GVSygAAH,298600,Bankwell Financial Group,220 Elm St,New Canaan,CT,06840-5322,USA
667444400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667443691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667431084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666645312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665362711,665362711,VISA INC,PO BOX 8999,SAN FRANCISCO,CA,94128,8999,6,81,B900,41860,"SN FRANCISCO, CA",2,488,,F,1C,1,37.559957,-122.275934,900 METRO CENTER BLVD,FOSTER CITY,CA,94404,2775,C030,1C,1,6504323200,SCHARF,CHARLES W,,C,615302,CREDIT CARD & OTHER CREDIT PLANS,679998,VENTURE CAPITAL COMPANIES,52232005,"FINANCIAL TRNSCTNS PROCNG, RESERVE/CLRNGHS ACTVTS",I,A,3000,,,12702000,1,1,238,VISA.COM,1970,B,100,2006,201406,201502,V,,,,,U,,665362711,,A0313362,SFDC,001i000001JzIiJAAV,271587,Visa,900 Metro Center Blvd,Foster City,CA,94404,USA
663816163,663816163,JONES FINANCIAL CO LLLP,12555 MANCHESTER RD,ST LOUIS,MO,63131,3710,29,189,C012,41180,"ST. LOUIS, MO-IL",2,476,,S,2C,2,38.60363,-90.446286,,,,,,,,,3145152000,WEDDLE,JAMES D,,9,628203,FINANCIAL ADVISORY SERVICES,621101,STOCK & BOND BROKERS,52393002,INVESTMENT ADVICE,A,C,2,,,5715651,1,,444,EDWARDJONES.COM,1987,B,94,2008,201206,201502,,,,,,U,,663816163,,A0006108,CSDA,D0424001069,6103,JONES FINANCIAL COMPANIES LLLP,12555 MANCHESTER RD,DES PERES,MO,63131-3710,USA
663417335,663417335,JENZABAR INC,101 HUNTINGTON AVE # 2200,BOSTON,MA,2199,8087,25,25,C080,14460,"BOSTON, MA",2,148,,F,1C,1,42.346494,-71.080483,,,,,,,,,6174929099,MAGINN JR,ROBERT A,,C,573401,COMPUTER SOFTWARE,829929,EDUCATIONAL SERVICE-BUSINESS,44314247,ELECTRONIC STORES,C,C,10,,,,1,,,JENZABAR.COM,,B,97,2008,201108,201502,,,,,,U,,663417335,,A0301101,SFDC,001i000001CbBLPAA3,289645,Jenzabar,101 Huntington Ave,BOSTON,MA,02199-7607,USA
662768969,662768969,LIBERTY MUTUAL HOLDING CO INC,175 BERKELEY ST,BOSTON,MA,2116,5066,25,25,C027,14460,"BOSTON, MA",2,148,,F,1C,1,42.349817,-71.072331,,,,,,,,,6173579500,LONG,DAVID H,,C,641133,INSURANCE-HOLDING COMPANIES,999966,FEDERAL GOVERNMENT CONTRACTORS,52429819,ALL OTHER INSURANCE RELATED ACTIVITIES,B,C,5,,,36944000,1,,76,LIBERTYMUTUAL.COM,1912,D,81,2008,200802,201502,A,,,,,U,,662768969,,A0112705,CSDA,1-4N5N-1272,111865,AMERICAN STATES LLOYDS INS CO,175 BERKELEY ST,BOSTON,MA,02116-5066,USA
662768969,662768969,LIBERTY MUTUAL HOLDING CO INC,175 BERKELEY ST,BOSTON,MA,2116,5066,25,25,C027,14460,"BOSTON, MA",2,148,,F,1C,1,42.349817,-71.072331,,,,,,,,,6173579500,LONG,DAVID H,,C,641133,INSURANCE-HOLDING COMPANIES,999966,FEDERAL GOVERNMENT CONTRACTORS,52429819,ALL OTHER INSURANCE RELATED ACTIVITIES,B,C,5,,,36944000,1,,76,LIBERTYMUTUAL.COM,1912,D,81,2008,200802,201502,A,,,,,U,,662768969,,A0112337,CSDA,1-4N5N-1603,111525,OHIO SECURITY INSURANCE CO,175 BERKELEY ST,BOSTON,MA,02116-5066,USA
662768969,662768969,LIBERTY MUTUAL HOLDING CO INC,175 BERKELEY ST,BOSTON,MA,2116,5066,25,25,C027,14460,"BOSTON, MA",2,148,,F,1C,1,42.349817,-71.072331,,,,,,,,,6173579500,LONG,DAVID H,,C,641133,INSURANCE-HOLDING COMPANIES,999966,FEDERAL GOVERNMENT CONTRACTORS,52429819,ALL OTHER INSURANCE RELATED ACTIVITIES,B,C,5,,,36944000,1,,76,LIBERTYMUTUAL.COM,1912,D,81,2008,200802,201502,A,,,,,U,,662768969,,A0112336,CSDA,1-4N5N-1604,111524,OHIO CASUALTY INSURANCE CO,175 BERKELEY ST,BOSTON,MA,02116-5066,USA
662768969,662768969,LIBERTY MUTUAL HOLDING CO INC,175 BERKELEY ST,BOSTON,MA,2116,5066,25,25,C027,14460,"BOSTON, MA",2,148,,F,1C,1,42.349817,-71.072331,,,,,,,,,6173579500,LONG,DAVID H,,C,641133,INSURANCE-HOLDING COMPANIES,999966,FEDERAL GOVERNMENT CONTRACTORS,52429819,ALL OTHER INSURANCE RELATED ACTIVITIES,B,C,5,,,36944000,1,,76,LIBERTYMUTUAL.COM,1912,D,79,2008,200802,201502,A,,,,,U,,662768969,,A0112093,CSDA,1-4N5N-1823,111298,SAFECO SURPLUS LINES INS CO,175 BERKELEY ST,BOSTON,MA,02116-5066,USA
662768969,662768969,LIBERTY MUTUAL HOLDING CO INC,175 BERKELEY ST,BOSTON,MA,2116,5066,25,25,C027,14460,"BOSTON, MA",2,148,,F,1C,1,42.349817,-71.072331,,,,,,,,,6173579500,LONG,DAVID H,,C,641133,INSURANCE-HOLDING COMPANIES,999966,FEDERAL GOVERNMENT CONTRACTORS,52429819,ALL OTHER INSURANCE RELATED ACTIVITIES,B,C,5,,,36944000,1,,76,LIBERTYMUTUAL.COM,1912,D,83,2008,200802,201502,A,,,,,U,,662768969,,A0111923,CSDA,1-4N5N-1978,111140,MONTGOMERY MUTUAL INS CO,175 BERKELEY ST,BOSTON,MA,02116-5066,USA
662768969,662768969,LIBERTY MUTUAL HOLDING CO INC,175 BERKELEY ST,BOSTON,MA,2116,5066,25,25,C027,14460,"BOSTON, MA",2,148,,F,1C,1,42.349817,-71.072331,,,,,,,,,6173579500,LONG,DAVID H,,C,641133,INSURANCE-HOLDING COMPANIES,999966,FEDERAL GOVERNMENT CONTRACTORS,52429819,ALL OTHER INSURANCE RELATED ACTIVITIES,B,C,5,,,36944000,1,,76,LIBERTYMUTUAL.COM,1912,D,82,2008,200802,201502,A,,,,,U,,662768969,,A0111898,CSDA,1-4N5N-20,111117,LIBERTY LLOYDS OF TEXAS INS CO,175 BERKELEY ST,BOSTON,MA,02116-5066,USA
662768969,662768969,LIBERTY MUTUAL HOLDING CO INC,175 BERKELEY ST,BOSTON,MA,2116,5066,25,25,C027,14460,"BOSTON, MA",2,148,,F,1C,1,42.349817,-71.072331,,,,,,,,,6173579500,LONG,DAVID H,,C,641133,INSURANCE-HOLDING COMPANIES,999966,FEDERAL GOVERNMENT CONTRACTORS,52429819,ALL OTHER INSURANCE RELATED ACTIVITIES,B,C,5,,,36944000,1,,76,LIBERTYMUTUAL.COM,1912,D,81,2008,200802,201502,A,,,,,U,,662768969,,A0111591,CSDA,1-4N5N-336,110830,AMERICA FIRST LLOYDS INS CO,175 BERKELEY ST,BOSTON,MA,02116-5066,USA
662768969,662768969,LIBERTY MUTUAL HOLDING CO INC,175 BERKELEY ST,BOSTON,MA,2116,5066,25,25,C027,14460,"BOSTON, MA",2,148,,F,1C,1,42.349817,-71.072331,,,,,,,,,6173579500,LONG,DAVID H,,C,641133,INSURANCE-HOLDING COMPANIES,999966,FEDERAL GOVERNMENT CONTRACTORS,52429819,ALL OTHER INSURANCE RELATED ACTIVITIES,B,C,5,,,36944000,1,,76,LIBERTYMUTUAL.COM,1912,D,81,2008,200802,201502,A,,,,,U,,662768969,,A0111568,CSDA,1-4N5N-357,110808,OREGON AUTOMOBILE INS CO,175 BERKELEY ST,BOSTON,MA,02116-5066,USA
662456540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660910365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659544043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659505515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659433601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658706924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657811477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657739165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657598603,657598603,ZEP INC,1310 SEABOARD INDUSTRIAL BLVD,ATLANTA,GA,30318,2807,13,121,C032,12060,"ATLANTA SPGS, GA",2,122,,F,1C,1,33.808708,-84.430997,,,,,,,,,4043521680,MORGAN,JOHN K,,C,734915,CLEANING SERVICES-INDUSTRIAL,289905,CHEMICALS-MANUFACTURERS,23899059,ALL OTHER SPECIALTY TRADE CONTRACTORS,A,A,4,,,696489,1,1,,ZEPINC.COM,1937,B,100,2005,201404,201502,A,,,,,U,,657598603,,A0193660,CSDA,1-2PTA-4815,192054,ZEP INC,1310 SEABOARD IND BLVD NW,ATLANTA,GA,30318-2825,USA
657470274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657440574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657440418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656693397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656691698,656691698,HAMPDEN BANCORP INC,PO BOX 2048,SPRINGFIELD,MA,1101,2048,25,13,B014,44140,"SPRINGFIELD, MA",2,521,,S,1C,1,42.102814,-72.589733,19 HARRISON AVE,SPRINGFIELD,MA,1103,1618,C003,4D,4,4137361812,WELCH,GLENN S,,C,671201,HOLDING COMPANIES (BANK),,,55111101,OFFICES OF BANK HOLDING COMPANIES,E,A,80,,,701497,1,1,,HAMPDENBANK.COM,2007,B,100,2007,200712,201410,A,,,,,U,,656691698,,A0130799,CSDA,1-4BNB-654,129801,HAMPDEN BANCORP INC,19 HARRISON AVE,SPRINGFIELD,MA,01103-1618,USA
656455490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655861409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655140606,655140606,MDC PARTNERS INC,745 5TH AVE # 19,NEW YORK,NY,10151,2003,36,61,C230,35620,"NW YRK, NY-NJ-PA",2,408,,H,1C,1,40.7625,-73.972,,,,,,,,,6464291800,NADAL,MILES S,,C,679998,VENTURE CAPITAL COMPANIES,621109,MARKETING CONSULTANTS,52391003,MISCELLANEOUS INTERMEDIATION,C,C,10,,,1148881,1,1,,MDC-PARTNERS.COM,1986,B,100,2007,201001,201502,A,,,,,U,,655140606,,A0270791,SFDC,001i000000svcPhAAI,266270,Mdc Partners,745 5th Ave,New York,NY,10151-2003,USA
654957018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654066323,654066323,ATLANTIC COAST FINANCIAL CORP,4655 SALISBURY RD # 110,JACKSONVILLE,FL,32256,957,12,31,R050,27260,"JACKSONVILLE, FL",2,300,,H,1C,1,30.249505,-81.589602,,,,,,,,,9049985500,STEPHENS,JOHN K,,C,606101,CREDIT UNIONS,603501,SAVINGS & LOAN ASSOCIATIONS,52213003,CREDIT UNIONS,D,A,30,,,733633,1,1,,ATLANTICCOASTBANK.NET,,D,80,2007,201411,201411,A,,,,,U,,654066323,,A0190925,CSDA,1-2UQG-916,189352,AMERICAN ENTERPRISE BANK OF FLORIDA,4655 SALISBURY RD,JACKSONVILLE,FL,32256-0902,USA
653151944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651611287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651260986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648908242,648908242,WURTH GROUP OF N AMERICA INC,93 GRANT ST,RAMSEY,NJ,7446,1179,34,3,C008,35620,"NW YRK, NY-NJ-PA",2,408,,S,1C,1,41.076413,-74.143582,,,,,,,,,2018188877,FISHER,ANDY,,C,501314,AUTOMOBILE REPAIR/SVC-EQUIP/SUPL (WHLS),,,42312068,MOTOR VEHICLE SUPPLIES & NEW PARTS MERCHANT WHLSRS,A,C,2,,,,1,,,WUERTH.COM,,B,100,2007,200711,201502,,,,,,U,,648908242,,A0224844,CSDA,1-1994617,222907,WURTH GROUP OF NORTH AMERICA INC,93 GRANT ST,RAMSEY,NJ,07446-1105,USA
